YEAR,CATEGORY,TYPE,DISTRICT_NAME,CONTENT_AREA,BELOW_BASIC_PCT,BASIC_PCT,PROFICIENT_PCT,ADVANCED_PCT
2023,MSIP Special Programs ,IEP Students,VAN-FAR R-I,Mathematics,59,28.2,*,*
2023,MSIP Special Programs ,IEP Students,VAN-FAR R-I,Science,*,53.3,*,*
2023,MSIP Special Programs ,MAP Direct Certification,VAN-FAR R-I,Eng. Language Arts,27.2,59.3,*,*
2023,MSIP Special Programs ,MAP Direct Certification,VAN-FAR R-I,Mathematics,33,35.2,23.9,8
2023,MSIP Special Programs ,MAP Direct Certification,VAN-FAR R-I,Science,37.5,37.5,*,*
2023,MSIP Special Programs ,MAP Direct Certification,VAN-FAR R-I,Social Studies,*,80,*,*
2023,MSIP Special Programs ,MAP Free and Reduced Lunch,VAN-FAR R-I,Eng. Language Arts,26.1,52.9,14.5,6.5
2023,MSIP Special Programs ,MAP Free and Reduced Lunch,VAN-FAR R-I,Mathematics,31.5,37.8,21.7,9.1
2023,MSIP Special Programs ,MAP Free and Reduced Lunch,VAN-FAR R-I,Science,35.1,40.4,*,*
2023,MSIP Special Programs ,MAP Free and Reduced Lunch,VAN-FAR R-I,Social Studies,*,75,*,*
2023,MSIP Special Programs ,Student Group,VAN-FAR R-I,Eng. Language Arts,28.1,56.1,10.5,5.3
2023,MSIP Special Programs ,Student Group,VAN-FAR R-I,Mathematics,36.4,34.8,22.9,5.9
2023,MSIP Special Programs ,Student Group,VAN-FAR R-I,Science,39.1,43.5,*,*
2023,MSIP Special Programs ,Student Group,VAN-FAR R-I,Social Studies,*,78.6,*,*
2023,MSIP Total ,Total,VAN-FAR R-I,Eng. Language Arts,18.5,49,22,10.4
2023,MSIP Total ,Total,VAN-FAR R-I,Mathematics,22.6,34.1,29.9,13.4
2023,MSIP Total ,Total,VAN-FAR R-I,Science,27,46.1,19.1,7.8
2023,MSIP Total ,Total,VAN-FAR R-I,Social Studies,*,76.5,20.6,*
2023,MSIP Race/Ethnicity ,Black (not Hispanic),MEXICO 59,Eng. Language Arts,46.9,42,*,*
2023,MSIP Race/Ethnicity ,Black (not Hispanic),MEXICO 59,Mathematics,61,29.3,*,*
2023,MSIP Race/Ethnicity ,Black (not Hispanic),MEXICO 59,Science,48.7,37.8,*,*
2023,MSIP Race/Ethnicity ,Hispanic,MEXICO 59,Eng. Language Arts,29.7,41.8,20.9,7.7
2023,MSIP Race/Ethnicity ,Hispanic,MEXICO 59,Mathematics,43,31.2,18.3,7.5
2023,MSIP Race/Ethnicity ,Hispanic,MEXICO 59,Science,33.3,43.6,*,*
2023,MSIP Race/Ethnicity ,Hispanic,MEXICO 59,Social Studies,*,70.6,*,*
2023,MSIP Race/Ethnicity ,Multiracial,MEXICO 59,Eng. Language Arts,35,40.8,20,4.2
2023,MSIP Race/Ethnicity ,Multiracial,MEXICO 59,Mathematics,46,39.8,*,*
2023,MSIP Race/Ethnicity ,Multiracial,MEXICO 59,Science,42.3,36.5,*,*
2023,MSIP Race/Ethnicity ,Multiracial,MEXICO 59,Social Studies,*,*,*,*
2023,MSIP Race/Ethnicity ,White (not Hispanic),MEXICO 59,Eng. Language Arts,23.6,41.6,25.1,9.8
2023,MSIP Race/Ethnicity ,White (not Hispanic),MEXICO 59,Mathematics,32.2,36.9,21,10
2023,MSIP Race/Ethnicity ,White (not Hispanic),MEXICO 59,Science,30.4,35.9,21.8,11.9
2023,MSIP Race/Ethnicity ,White (not Hispanic),MEXICO 59,Social Studies,*,62,28.1,*
2023,MSIP Special Programs ,EL students,MEXICO 59,Eng. Language Arts,34.6,45.5,9.1,10.9
2023,MSIP Special Programs ,EL students,MEXICO 59,Mathematics,42.4,32.2,17,8.5
2023,MSIP Special Programs ,EL students,MEXICO 59,Science,40,50,*,*
2023,MSIP Special Programs ,EL students,MEXICO 59,Social Studies,*,*,*,*
2023,MSIP Special Programs ,IEP Students,MEXICO 59,Eng. Language Arts,67.6,28.7,*,*
2023,MSIP Special Programs ,IEP Students,MEXICO 59,Mathematics,83.3,11.3,*,*
2023,MSIP Special Programs ,IEP Students,MEXICO 59,Science,73.7,15.8,*,*
2023,MSIP Special Programs ,IEP Students,MEXICO 59,Social Studies,*,85,*,*
2023,MSIP Special Programs ,MAP Direct Certification,MEXICO 59,Eng. Language Arts,38.5,42,14.9,4.6
2023,MSIP Special Programs ,MAP Direct Certification,MEXICO 59,Mathematics,49.7,34.6,12.6,3
2023,MSIP Special Programs ,MAP Direct Certification,MEXICO 59,Science,47,34.4,15.2,3.3
2023,MSIP Special Programs ,MAP Direct Certification,MEXICO 59,Social Studies,*,76.7,*,*
2023,MSIP Special Programs ,MAP Free and Reduced Lunch,MEXICO 59,Eng. Language Arts,29.3,41.2,20.2,9.2
2023,MSIP Special Programs ,MAP Free and Reduced Lunch,MEXICO 59,Mathematics,37.7,35.9,17.8,8.6
2023,MSIP Special Programs ,MAP Free and Reduced Lunch,MEXICO 59,Science,36.7,34.3,19.7,9.3
2023,MSIP Special Programs ,MAP Free and Reduced Lunch,MEXICO 59,Social Studies,*,75.5,15.1,*
2023,MSIP Special Programs ,Student Group,MEXICO 59,Eng. Language Arts,41,39.7,14.8,4.6
2023,MSIP Special Programs ,Student Group,MEXICO 59,Mathematics,53,30.6,12.8,3.6
2023,MSIP Special Programs ,Student Group,MEXICO 59,Science,49.2,32.2,14.8,3.8
2023,MSIP Special Programs ,Student Group,MEXICO 59,Social Studies,17.5,73.7,*,*
2023,MSIP Total ,Total,MEXICO 59,Eng. Language Arts,26.9,41.4,23.1,8.7
2023,MSIP Total ,Total,MEXICO 59,Mathematics,36.5,36,19.1,8.4
2023,MSIP Total ,Total,MEXICO 59,Science,33.1,36.7,20.5,9.7
2023,MSIP Total ,Total,MEXICO 59,Social Studies,*,65.1,23.7,*
2023,MSIP Race/Ethnicity ,Asian/Pacific Islander,WHEATON R-III,Eng. Language Arts,16,52,20,12
2023,MSIP Race/Ethnicity ,Asian/Pacific Islander,WHEATON R-III,Mathematics,35.3,45.1,9.8,9.8
2023,MSIP Race/Ethnicity ,Asian/Pacific Islander,WHEATON R-III,Science,*,71.4,*,*
2023,MSIP Race/Ethnicity ,Asian/Pacific Islander,WHEATON R-III,Social Studies,*,*,*,*
2023,MSIP Race/Ethnicity ,Hispanic,WHEATON R-III,Eng. Language Arts,*,72.7,*,*
2023,MSIP Race/Ethnicity ,Hispanic,WHEATON R-III,Mathematics,*,50,*,*
2023,MSIP Race/Ethnicity ,Hispanic,WHEATON R-III,Science,*,*,*,*
2023,MSIP Race/Ethnicity ,Multiracial,WHEATON R-III,Eng. Language Arts,*,46.2,*,*
2023,MSIP Race/Ethnicity ,Multiracial,WHEATON R-III,Mathematics,69.2,*,*,*
2023,MSIP Race/Ethnicity ,White (not Hispanic),WHEATON R-III,Eng. Language Arts,20.7,49.3,24.7,5.3
2023,MSIP Race/Ethnicity ,White (not Hispanic),WHEATON R-III,Mathematics,33.6,41.5,19.1,5.9
2023,MSIP Race/Ethnicity ,White (not Hispanic),WHEATON R-III,Science,*,55.7,22.9,*
2023,MSIP Race/Ethnicity ,White (not Hispanic),WHEATON R-III,Social Studies,*,35.7,50,*
2023,MSIP Special Programs ,EL students,WHEATON R-III,Eng. Language Arts,25,65,*,*
2023,MSIP Special Programs ,EL students,WHEATON R-III,Mathematics,34.9,53.5,*,*
2023,MSIP Special Programs ,EL students,WHEATON R-III,Science,*,73.3,*,*
2023,MSIP Special Programs ,IEP Students,WHEATON R-III,Eng. Language Arts,44,48,*,*
2023,MSIP Special Programs ,IEP Students,WHEATON R-III,Mathematics,76,20,*,*
2023,MSIP Special Programs ,IEP Students,WHEATON R-III,Science,*,*,*,*
2023,MSIP Special Programs ,MAP Direct Certification,WHEATON R-III,Eng. Language Arts,25,50,*,*
2023,MSIP Special Programs ,MAP Direct Certification,WHEATON R-III,Mathematics,39.7,43.1,*,*
2023,MSIP Special Programs ,MAP Direct Certification,WHEATON R-III,Science,*,60.9,*,*
2023,MSIP Special Programs ,MAP Direct Certification,WHEATON R-III,Social Studies,*,83.3,*,*
2023,MSIP Special Programs ,MAP Free and Reduced Lunch,WHEATON R-III,Eng. Language Arts,26,52,17.3,4.7
2023,MSIP Special Programs ,MAP Free and Reduced Lunch,WHEATON R-III,Mathematics,40.5,43.5,12.2,3.8
2023,MSIP Special Programs ,MAP Free and Reduced Lunch,WHEATON R-III,Science,22.2,64.8,*,*
2023,MSIP Special Programs ,MAP Free and Reduced Lunch,WHEATON R-III,Social Studies,*,60,*,*
2023,MSIP Special Programs ,Student Group,WHEATON R-III,Eng. Language Arts,28.3,53.5,*,*
2023,MSIP Special Programs ,Student Group,WHEATON R-III,Mathematics,44.7,40.8,*,*
2023,MSIP Special Programs ,Student Group,WHEATON R-III,Science,23.7,63.2,*,*
2023,MSIP Special Programs ,Student Group,WHEATON R-III,Social Studies,*,70,*,*
2023,MSIP Total ,Total,WHEATON R-III,Eng. Language Arts,20.4,51.1,21.8,6.7
2023,MSIP Total ,Total,WHEATON R-III,Mathematics,35.8,42.4,15.7,6.1
2023,MSIP Total ,Total,WHEATON R-III,Science,21,58,*,*
2023,MSIP Total ,Total,WHEATON R-III,Social Studies,*,45,45,*
2023,MSIP Race/Ethnicity ,Amer. Indian or Alaska Native,SOUTHWEST R-V,Eng. Language Arts,*,*,*,*
2023,MSIP Race/Ethnicity ,Amer. Indian or Alaska Native,SOUTHWEST R-V,Mathematics,*,*,*,*
2023,MSIP Race/Ethnicity ,Asian/Pacific Islander,SOUTHWEST R-V,Eng. Language Arts,*,50,*,*
2023,MSIP Race/Ethnicity ,Asian/Pacific Islander,SOUTHWEST R-V,Mathematics,*,46.2,38.5,*
2023,MSIP Race/Ethnicity ,Hispanic,SOUTHWEST R-V,Eng. Language Arts,*,61.1,33.3,*
2023,MSIP Race/Ethnicity ,Hispanic,SOUTHWEST R-V,Mathematics,40.9,31.8,*,*
2023,MSIP Race/Ethnicity ,Hispanic,SOUTHWEST R-V,Science,*,71.4,*,*
2023,MSIP Race/Ethnicity ,Hispanic,SOUTHWEST R-V,Social Studies,*,*,*,*
2023,MSIP Race/Ethnicity ,Multiracial,SOUTHWEST R-V,Eng. Language Arts,*,72.7,*,*
2023,MSIP Race/Ethnicity ,Multiracial,SOUTHWEST R-V,Mathematics,*,60,*,*
2023,MSIP Race/Ethnicity ,Multiracial,SOUTHWEST R-V,Science,*,*,*,*
2023,MSIP Race/Ethnicity ,White (not Hispanic),SOUTHWEST R-V,Eng. Language Arts,20.7,46.5,21,11.8
2023,MSIP Race/Ethnicity ,White (not Hispanic),SOUTHWEST R-V,Mathematics,36.2,37.5,17.6,8.7
2023,MSIP Race/Ethnicity ,White (not Hispanic),SOUTHWEST R-V,Science,18.7,51.1,20.1,10.1
2023,MSIP Race/Ethnicity ,White (not Hispanic),SOUTHWEST R-V,Social Studies,*,61.9,31,*
2023,MSIP Special Programs ,IEP Students,SOUTHWEST R-V,Eng. Language Arts,56.7,35,*,*
2023,MSIP Special Programs ,IEP Students,SOUTHWEST R-V,Mathematics,75,15.6,*,*
2023,MSIP Special Programs ,IEP Students,SOUTHWEST R-V,Science,52,28,*,*
2023,MSIP Special Programs ,IEP Students,SOUTHWEST R-V,Social Studies,*,*,*,*
2023,MSIP Special Programs ,MAP Direct Certification,SOUTHWEST R-V,Eng. Language Arts,23.1,53,*,*
2023,MSIP Special Programs ,MAP Direct Certification,SOUTHWEST R-V,Mathematics,46.1,38.3,*,*
2023,MSIP Special Programs ,MAP Direct Certification,SOUTHWEST R-V,Science,25,48.2,17.9,8.9
2023,MSIP Special Programs ,MAP Direct Certification,SOUTHWEST R-V,Social Studies,*,68.8,*,*
2023,MSIP Special Programs ,MAP Free and Reduced Lunch,SOUTHWEST R-V,Eng. Language Arts,22.2,49.1,19.8,9
2023,MSIP Special Programs ,MAP Free and Reduced Lunch,SOUTHWEST R-V,Mathematics,42.1,38.3,13.9,5.7
2023,MSIP Special Programs ,MAP Free and Reduced Lunch,SOUTHWEST R-V,Science,19.8,46.5,21.8,11.9
2023,MSIP Special Programs ,MAP Free and Reduced Lunch,SOUTHWEST R-V,Social Studies,*,62.1,34.5,*
2023,MSIP Special Programs ,Student Group,SOUTHWEST R-V,Eng. Language Arts,28.1,49.4,17.7,4.9
2023,MSIP Special Programs ,Student Group,SOUTHWEST R-V,Mathematics,49.4,34.3,12.7,3.6
2023,MSIP Special Programs ,Student Group,SOUTHWEST R-V,Science,29.3,45.3,17.3,8
2023,MSIP Special Programs ,Student Group,SOUTHWEST R-V,Social Studies,*,71.4,21.4,*
2023,MSIP Total ,Total,SOUTHWEST R-V,Eng. Language Arts,18.3,48.3,21.7,11.7
2023,MSIP Total ,Total,SOUTHWEST R-V,Mathematics,35.8,37.5,18.2,8.5
2023,MSIP Total ,Total,SOUTHWEST R-V,Science,18.4,50.6,21.5,9.5
2023,MSIP Total ,Total,SOUTHWEST R-V,Social Studies,*,60.8,31.4,*
2023,MSIP Race/Ethnicity ,Asian/Pacific Islander,EXETER R-VI,Eng. Language Arts,42.1,42.1,*,*
2023,MSIP Race/Ethnicity ,Asian/Pacific Islander,EXETER R-VI,Mathematics,33.3,52.4,*,*
2023,MSIP Race/Ethnicity ,Asian/Pacific Islander,EXETER R-VI,Science,*,70,*,*
2023,MSIP Race/Ethnicity ,Hispanic,EXETER R-VI,Eng. Language Arts,*,50,*,*
2023,MSIP Race/Ethnicity ,Hispanic,EXETER R-VI,Mathematics,*,*,*,*
2023,MSIP Race/Ethnicity ,Hispanic,EXETER R-VI,Science,*,*,*,*
2023,MSIP Race/Ethnicity ,White (not Hispanic),EXETER R-VI,Eng. Language Arts,31.3,44,15.7,9
2023,MSIP Race/Ethnicity ,White (not Hispanic),EXETER R-VI,Mathematics,34.4,39.6,18.2,7.8
2023,MSIP Race/Ethnicity ,White (not Hispanic),EXETER R-VI,Science,31.2,50.8,*,*
2023,MSIP Race/Ethnicity ,White (not Hispanic),EXETER R-VI,Social Studies,*,77.8,*,*
2023,MSIP Special Programs ,EL students,EXETER R-VI,Eng. Language Arts,43.8,43.8,*,*
2023,MSIP Special Programs ,EL students,EXETER R-VI,Mathematics,53.3,40,*,*
2023,MSIP Special Programs ,EL students,EXETER R-VI,Science,*,*,*,*
2023,MSIP Special Programs ,IEP Students,EXETER R-VI,Eng. Language Arts,76.2,*,*,*
2023,MSIP Special Programs ,IEP Students,EXETER R-VI,Mathematics,64.7,29.4,*,*
2023,MSIP Special Programs ,IEP Students,EXETER R-VI,Science,77.8,*,*,*
2023,MSIP Special Programs ,MAP Direct Certification,EXETER R-VI,Eng. Language Arts,40.7,35.2,*,*
2023,MSIP Special Programs ,MAP Direct Certification,EXETER R-VI,Mathematics,42.4,39,*,*
2023,MSIP Special Programs ,MAP Direct Certification,EXETER R-VI,Science,32.1,57.1,*,*
2023,MSIP Special Programs ,MAP Direct Certification,EXETER R-VI,Social Studies,*,88.9,*,*
2023,MSIP Special Programs ,MAP Free and Reduced Lunch,EXETER R-VI,Eng. Language Arts,37,40.7,17.6,4.6
2023,MSIP Special Programs ,MAP Free and Reduced Lunch,EXETER R-VI,Mathematics,36.9,45.9,12.3,4.9
2023,MSIP Special Programs ,MAP Free and Reduced Lunch,EXETER R-VI,Science,36.5,48.1,*,*
2023,MSIP Special Programs ,MAP Free and Reduced Lunch,EXETER R-VI,Social Studies,*,90.5,*,*
2023,MSIP Special Programs ,Student Group,EXETER R-VI,Eng. Language Arts,43.6,35.9,*,*
2023,MSIP Special Programs ,Student Group,EXETER R-VI,Mathematics,43.8,40,*,*
2023,MSIP Special Programs ,Student Group,EXETER R-VI,Science,41,48.7,*,*
2023,MSIP Special Programs ,Student Group,EXETER R-VI,Social Studies,*,90,*,*
2023,MSIP Total ,Total,EXETER R-VI,Eng. Language Arts,33.3,43.6,15.8,7.3
2023,MSIP Total ,Total,EXETER R-VI,Mathematics,34.8,41.7,16,7.5
2023,MSIP Total ,Total,EXETER R-VI,Science,34.2,50.6,*,*
2023,MSIP Total ,Total,EXETER R-VI,Social Studies,*,84,*,*
2023,MSIP Race/Ethnicity ,Asian/Pacific Islander,CASSVILLE R-IV,Eng. Language Arts,*,60,*,*
2023,MSIP Race/Ethnicity ,Asian/Pacific Islander,CASSVILLE R-IV,Mathematics,38.9,50,*,*
2023,MSIP Race/Ethnicity ,Asian/Pacific Islander,CASSVILLE R-IV,Science,*,*,*,*
2023,MSIP Race/Ethnicity ,Hispanic,CASSVILLE R-IV,Eng. Language Arts,*,40.8,38.8,*
2023,MSIP Race/Ethnicity ,Hispanic,CASSVILLE R-IV,Mathematics,21.3,31.9,36.2,10.6
2023,MSIP Race/Ethnicity ,Hispanic,CASSVILLE R-IV,Science,*,45.5,31.8,*
2023,MSIP Race/Ethnicity ,Hispanic,CASSVILLE R-IV,Social Studies,*,*,*,*
2023,MSIP Race/Ethnicity ,Multiracial,CASSVILLE R-IV,Eng. Language Arts,11.4,38.6,31.8,18.2
2023,MSIP Race/Ethnicity ,Multiracial,CASSVILLE R-IV,Mathematics,38.6,*,31.8,*
2023,MSIP Race/Ethnicity ,Multiracial,CASSVILLE R-IV,Science,*,55.6,18.5,*
2023,MSIP Race/Ethnicity ,White (not Hispanic),CASSVILLE R-IV,Eng. Language Arts,13.1,38.5,32.2,16.3
2023,MSIP Race/Ethnicity ,White (not Hispanic),CASSVILLE R-IV,Mathematics,23,35.8,21.7,19.6
2023,MSIP Race/Ethnicity ,White (not Hispanic),CASSVILLE R-IV,Science,16.6,47,24.9,11.5
2023,MSIP Race/Ethnicity ,White (not Hispanic),CASSVILLE R-IV,Social Studies,*,61.2,28.5,*
2023,MSIP Special Programs ,EL students,CASSVILLE R-IV,Eng. Language Arts,*,53.9,28.2,*
2023,MSIP Special Programs ,EL students,CASSVILLE R-IV,Mathematics,25.6,43.6,*,*
2023,MSIP Special Programs ,EL students,CASSVILLE R-IV,Science,*,50,*,*
2023,MSIP Special Programs ,EL students,CASSVILLE R-IV,Social Studies,*,*,*,*
2023,MSIP Special Programs ,IEP Students,CASSVILLE R-IV,Eng. Language Arts,48.7,36.8,9.4,5.1
2023,MSIP Special Programs ,IEP Students,CASSVILLE R-IV,Mathematics,68.9,21.3,*,*
2023,MSIP Special Programs ,IEP Students,CASSVILLE R-IV,Science,61,29.3,*,*
2023,MSIP Special Programs ,IEP Students,CASSVILLE R-IV,Social Studies,*,*,*,*
2023,MSIP Special Programs ,MAP Direct Certification,CASSVILLE R-IV,Eng. Language Arts,18.3,42.4,28.4,10.9
2023,MSIP Special Programs ,MAP Direct Certification,CASSVILLE R-IV,Mathematics,32.5,36,21.5,10.1
2023,MSIP Special Programs ,MAP Direct Certification,CASSVILLE R-IV,Science,21.9,53.1,19.8,5.2
2023,MSIP Special Programs ,MAP Direct Certification,CASSVILLE R-IV,Social Studies,*,66.7,*,*
2023,MSIP Special Programs ,MAP Free and Reduced Lunch,CASSVILLE R-IV,Eng. Language Arts,16.3,43.4,29.3,11.1
2023,MSIP Special Programs ,MAP Free and Reduced Lunch,CASSVILLE R-IV,Mathematics,31.4,36.6,22,10
2023,MSIP Special Programs ,MAP Free and Reduced Lunch,CASSVILLE R-IV,Science,20.1,50.7,22,7.2
2023,MSIP Special Programs ,MAP Free and Reduced Lunch,CASSVILLE R-IV,Social Studies,*,66.7,22.2,*
2023,MSIP Special Programs ,Student Group,CASSVILLE R-IV,Eng. Language Arts,23.8,41.8,24.7,9.8
2023,MSIP Special Programs ,Student Group,CASSVILLE R-IV,Mathematics,39.3,33.5,18.7,8.5
2023,MSIP Special Programs ,Student Group,CASSVILLE R-IV,Science,29.3,48.1,17.3,5.3
2023,MSIP Special Programs ,Student Group,CASSVILLE R-IV,Social Studies,*,67.7,17.7,*
2023,MSIP Total ,Total,CASSVILLE R-IV,Eng. Language Arts,12.5,39.1,32.3,16.1
2023,MSIP Total ,Total,CASSVILLE R-IV,Mathematics,23.9,35.2,22.8,18.1
2023,MSIP Total ,Total,CASSVILLE R-IV,Science,16.5,47.5,25.1,10.8
2023,MSIP Total ,Total,CASSVILLE R-IV,Social Studies,*,60,29.2,*
2023,MSIP Race/Ethnicity ,Asian/Pacific Islander,PURDY R-II,Eng. Language Arts,*,*,*,33.3
2023,MSIP Race/Ethnicity ,Asian/Pacific Islander,PURDY R-II,Mathematics,*,37.5,31.3,*
2023,MSIP Race/Ethnicity ,Asian/Pacific Islander,PURDY R-II,Science,*,*,*,*
2023,MSIP Race/Ethnicity ,Hispanic,PURDY R-II,Eng. Language Arts,31.7,40.6,*,*
2023,MSIP Race/Ethnicity ,Hispanic,PURDY R-II,Mathematics,45.5,32.7,*,*
2023,MSIP Race/Ethnicity ,Hispanic,PURDY R-II,Science,39.6,39.6,*,*
2023,MSIP Race/Ethnicity ,Hispanic,PURDY R-II,Social Studies,*,*,*,*
2023,MSIP Race/Ethnicity ,White (not Hispanic),PURDY R-II,Eng. Language Arts,18,39.9,25.8,16.3
2023,MSIP Race/Ethnicity ,White (not Hispanic),PURDY R-II,Mathematics,36.6,34.9,17.1,11.4
2023,MSIP Race/Ethnicity ,White (not Hispanic),PURDY R-II,Science,28,40,25.3,6.7
2023,MSIP Race/Ethnicity ,White (not Hispanic),PURDY R-II,Social Studies,*,48.3,41.4,*
2023,MSIP Special Programs ,EL students,PURDY R-II,Eng. Language Arts,36.1,38.1,19.6,6.2
2023,MSIP Special Programs ,EL students,PURDY R-II,Mathematics,40.4,35.6,17.3,6.7
2023,MSIP Special Programs ,EL students,PURDY R-II,Science,46.2,41,*,*
2023,MSIP Special Programs ,EL students,PURDY R-II,Social Studies,*,*,*,*
2023,MSIP Special Programs ,IEP Students,PURDY R-II,Eng. Language Arts,52.7,36.4,*,*
2023,MSIP Special Programs ,IEP Students,PURDY R-II,Mathematics,66.7,30,*,*
2023,MSIP Special Programs ,IEP Students,PURDY R-II,Science,80,*,*,*
2023,MSIP Special Programs ,MAP Direct Certification,PURDY R-II,Eng. Language Arts,31.4,42.9,*,*
2023,MSIP Special Programs ,MAP Direct Certification,PURDY R-II,Mathematics,46.3,38.8,*,*
2023,MSIP Special Programs ,MAP Direct Certification,PURDY R-II,Science,32.1,39.3,*,*
2023,MSIP Special Programs ,MAP Direct Certification,PURDY R-II,Social Studies,*,*,*,*
2023,MSIP Special Programs ,MAP Free and Reduced Lunch,PURDY R-II,Eng. Language Arts,30.4,40.9,22.8,5.9
2023,MSIP Special Programs ,MAP Free and Reduced Lunch,PURDY R-II,Mathematics,45.1,36,15.4,3.4
2023,MSIP Special Programs ,MAP Free and Reduced Lunch,PURDY R-II,Science,40.5,36.5,*,*
2023,MSIP Special Programs ,MAP Free and Reduced Lunch,PURDY R-II,Social Studies,*,72.2,*,*
2023,MSIP Special Programs ,Student Group,PURDY R-II,Eng. Language Arts,30.9,41.1,21.7,6.3
2023,MSIP Special Programs ,Student Group,PURDY R-II,Mathematics,45.2,35,15.8,4
2023,MSIP Special Programs ,Student Group,PURDY R-II,Science,40,37.3,*,*
2023,MSIP Special Programs ,Student Group,PURDY R-II,Social Studies,*,70.6,*,*
2023,MSIP Total ,Total,PURDY R-II,Eng. Language Arts,22.5,39.3,24.8,13.4
2023,MSIP Total ,Total,PURDY R-II,Mathematics,38.2,34.8,17.9,9.1
2023,MSIP Total ,Total,PURDY R-II,Science,31.1,40.2,21.2,7.6
2023,MSIP Total ,Total,PURDY R-II,Social Studies,*,60,30,*
2023,MSIP Race/Ethnicity ,White (not Hispanic),SHELL KNOB 78,Eng. Language Arts,18.7,45.3,22.7,13.3
2023,MSIP Race/Ethnicity ,White (not Hispanic),SHELL KNOB 78,Mathematics,27.6,27.6,30.3,14.5
2023,MSIP Race/Ethnicity ,White (not Hispanic),SHELL KNOB 78,Science,*,*,40,*
2023,MSIP Special Programs ,IEP Students,SHELL KNOB 78,Eng. Language Arts,50,*,*,*
2023,MSIP Special Programs ,IEP Students,SHELL KNOB 78,Mathematics,70,*,*,*
2023,MSIP Special Programs ,MAP Direct Certification,SHELL KNOB 78,Eng. Language Arts,*,57.7,*,*
2023,MSIP Special Programs ,MAP Direct Certification,SHELL KNOB 78,Mathematics,30.8,34.6,*,*
2023,MSIP Special Programs ,MAP Direct Certification,SHELL KNOB 78,Science,*,*,*,*
2023,MSIP Special Programs ,MAP Free and Reduced Lunch,SHELL KNOB 78,Eng. Language Arts,18.2,46.8,22.1,13
2023,MSIP Special Programs ,MAP Free and Reduced Lunch,SHELL KNOB 78,Mathematics,28.2,28.2,29.5,14.1
2023,MSIP Special Programs ,MAP Free and Reduced Lunch,SHELL KNOB 78,Science,*,*,40,*
2023,MSIP Special Programs ,Student Group,SHELL KNOB 78,Eng. Language Arts,21.9,56.3,*,*
2023,MSIP Special Programs ,Student Group,SHELL KNOB 78,Mathematics,37.5,31.3,*,*
2023,MSIP Special Programs ,Student Group,SHELL KNOB 78,Science,*,*,*,*
2023,MSIP Total ,Total,SHELL KNOB 78,Eng. Language Arts,18.2,46.8,22.1,13
2023,MSIP Total ,Total,SHELL KNOB 78,Mathematics,28.2,28.2,29.5,14.1
2023,MSIP Total ,Total,SHELL KNOB 78,Science,*,*,40,*
2023,MSIP Race/Ethnicity ,Amer. Indian or Alaska Native,MONETT R-I,Eng. Language Arts,*,*,*,*
2023,MSIP Race/Ethnicity ,Amer. Indian or Alaska Native,MONETT R-I,Mathematics,*,*,*,*
2023,MSIP Race/Ethnicity ,Asian/Pacific Islander,MONETT R-I,Eng. Language Arts,10.4,37.5,35.4,16.7
2023,MSIP Race/Ethnicity ,Asian/Pacific Islander,MONETT R-I,Mathematics,17.8,35.6,22.2,24.4
2023,MSIP Race/Ethnicity ,Asian/Pacific Islander,MONETT R-I,Science,40,35,*,*
2023,MSIP Race/Ethnicity ,Asian/Pacific Islander,MONETT R-I,Social Studies,*,62.5,*,*
2023,MSIP Race/Ethnicity ,Hispanic,MONETT R-I,Eng. Language Arts,21,44.6,24.3,10
2023,MSIP Race/Ethnicity ,Hispanic,MONETT R-I,Mathematics,29.4,33,23.5,14.1
2023,MSIP Race/Ethnicity ,Hispanic,MONETT R-I,Science,36.5,39.3,19,5.2
2023,MSIP Race/Ethnicity ,Hispanic,MONETT R-I,Social Studies,*,66.7,25.3,*
2023,MSIP Race/Ethnicity ,Multiracial,MONETT R-I,Eng. Language Arts,20,28.6,28.6,22.9
2023,MSIP Race/Ethnicity ,Multiracial,MONETT R-I,Mathematics,45.2,21.4,16.7,16.7
2023,MSIP Race/Ethnicity ,Multiracial,MONETT R-I,Science,*,33.3,33.3,*
2023,MSIP Race/Ethnicity ,White (not Hispanic),MONETT R-I,Eng. Language Arts,16.1,32.1,31.8,20.1
2023,MSIP Race/Ethnicity ,White (not Hispanic),MONETT R-I,Mathematics,19.8,30.6,24.5,25
2023,MSIP Race/Ethnicity ,White (not Hispanic),MONETT R-I,Science,24.7,33.8,25.5,16
2023,MSIP Race/Ethnicity ,White (not Hispanic),MONETT R-I,Social Studies,*,63.3,34.2,*
2023,MSIP Special Programs ,EL students,MONETT R-I,Eng. Language Arts,23.6,47.6,22.3,6.5
2023,MSIP Special Programs ,EL students,MONETT R-I,Mathematics,31.5,35.2,22.4,10.9
